District name,State name,gender_ratio,hindu_pct,muslim_pct,christian_pct,sikh_pct,buddhist_pct,youth_pct,working_pct,elderly_pct,pop_log,literacy_rate,literacy_class
Faridkot,PUNJAB,0.8903055367632878,0.22892496939310908,0.005060663181691573,0.0019870187916593792,0.7607820465483848,0.00025100889381190203,0.5449969878932742,0.2671414783290257,0.18416117685924716,13.333448922276842,0.6681905335639376,Medium
Bathinda,PUNJAB,0.868313515797292,0.27408148935020976,0.011738355449127671,0.0017817468176662286,0.7088716443708252,0.00017716641760141157,0.5436898867503286,0.2720203093210421,0.18385192920545182,14.143753310796745,0.6841763742100431,Medium
Mansa,PUNJAB,0.8832658074239355,0.2033631654911783,0.013478384568516312,0.001191294327646213,0.7774501104902755,0.00015979193271590424,0.5456959458318339,0.2609701059173681,0.18980553451700616,13.553823664029554,0.5953067940152075,Low
Patiala,PUNJAB,0.8909171070560048,0.4132045074975497,0.02112322399384708,0.0029978593501244406,0.5591347934204294,0.00012924081308824352,0.5499428702854797,0.2727661648606362,0.17676978149334857,14.455091863780991,0.7263407547452478,Medium
Amritsar,PUNJAB,0.889139022214671,0.27741245679853016,0.005019561111610757,0.021819151259748436,0.6893505164904347,0.0003517145683707425,0.5560731791142575,0.2678784223915306,0.17525342720953838,14.728057089058858,0.7831856346279855,Medium
Tarn Taran,PUNJAB,0.8997045993257196,0.0540394256301429,0.0034431109646337575,0.005443777257961803,0.933259916025605,9.02086141188092e-05,0.5732936058169372,0.25333883516564,0.1705014259213113,13.928507045242478,0.6589230163259728,Medium
Rupnagar,PUNJAB,0.9151209141642307,0.4447399825014205,0.021167730749736716,0.0030585997922956587,0.5273601537771663,0.00017235662630892443,0.533575216869916,0.2708394498025932,0.19237774729889415,13.436630904037349,0.8187334125005294,High
Sahibzada Ajit Singh Nagar,PUNJAB,0.8793053605742434,0.47884837346223913,0.02964726510816104,0.005370852218115718,0.4814945889317413,0.0002583880606618756,0.543793257378638,0.28298218027242344,0.17258311650184793,13.810125082287936,0.8268438049200304,High
Sangrur,PUNJAB,0.8850960503582456,0.23526902690903467,0.10821613986245514,0.001453627998107746,0.650953467591527,0.00016191700062048045,0.5463587101981732,0.26290245890298813,0.1882714091431147,14.319414280551294,0.6555620604300829,Medium
Barnala,PUNJAB,0.8755456314838027,0.1895111388736363,0.021997323379124707,0.0010444530642607305,0.7854404586190047,0.00018135197900347088,0.5417168323182661,0.266004731943304,0.19155638619239765,13.297203685983622,0.6433612581797299,Medium
Chandigarh,CHANDIGARH,0.8176636017793454,0.807782462456772,0.0487441375716519,0.008261878819460894,0.13106163247903738,0.0010990572741484675,0.5707622341181486,0.28779004216211096,0.1411199014638306,13.869478721696934,0.8254156994646833,High
Uttarkashi,UTTARAKHAND,0.9578402937181563,0.9841647328272026,0.010766891052634769,0.0010694182728137516,0.0005059287579600467,0.0017056161121647086,0.6132523039450325,0.2302339390340699,0.1552474203692371,12.70711153506034,0.7458359336657719,Medium
Chamoli,UTTARAKHAND,1.0186761241500895,0.9852223541578887,0.011223043628145708,0.0010929380370526423,0.0008248107148785128,0.0004851827734579487,0.5865987410783825,0.23794895366504512,0.17332005464690184,12.878011511278011,0.8418048799172636,High
Rudraprayag,UTTARAKHAND,1.1143827068915864,0.991270611057226,0.006133272798563675,0.00070578038260726,0.00015684008502383557,3.7146335926697896e-05,0.585459273170027,0.2269187114348804,0.18567389644427018,12.39787412552326,0.8125018057246631,High
Tehri Garhwal,UTTARAKHAND,1.077047243830247,0.9853036929803161,0.011914090585218707,0.0010598919750343739,0.0004685498060365372,5.170204756265238e-05,0.5950970302020743,0.22518018971420078,0.1777225571186449,13.335750691028073,0.7850923608609037,Medium
Dehradun,UTTARAKHAND,0.9016990604114105,0.8398190834646672,0.11908865122408636,0.007907141770997009,0.02148531202444283,0.006941734926863653,0.570825970976499,0.26289124615281245,0.16283431190303024,14.344192799129772,0.8252259983237991,High
Garhwal,UTTARAKHAND,1.1028458306943387,0.9610575740864957,0.03336529549479027,0.003144320071703884,0.0009006636392340139,8.439174648719355e-05,0.5540245405378664,0.23307108840617458,0.21162685461775632,13.440485417155728,0.8209279891047345,High
Pithoragarh,UTTARAKHAND,1.0201708273089685,0.982761010179154,0.012442107484087962,0.0028979871297102632,0.0005378134573338105,0.00038267496002598054,0.5657259757694353,0.24149685896255785,0.1913726447390467,13.08868249103544,0.8178963633467717,High
Bageshwar,UTTARAKHAND,1.0904557373357142,0.9908079323426883,0.005540635172259886,0.001527522335685538,0.00017699251244719083,0.0003924616580350753,0.5674841668654627,0.2330491192698674,0.19881645876459225,12.468048372988473,0.8093906070843176,High
Almora,UTTARAKHAND,1.1386005957104723,0.9819182465711174,0.012452892020317876,0.0030441473656478814,0.00041124101615084836,0.0003228884540871895,0.564805801068584,0.22688616655903718,0.2072172798334474,13.341510152237696,0.824008122010069,High
Champawat,UTTARAKHAND,0.9801563393708294,0.9611589536603401,0.03347994207542519,0.00335069016514666,0.0012940596499876756,9.243283214197682e-05,0.6043412620162681,0.23386276805521322,0.1614223872319448,12.46708599792671,0.7595629467586887,Medium
Nainital,UTTARAKHAND,0.9337061900151115,0.8482220394822989,0.1264837288721513,0.0053330958878279495,0.018247337904159312,0.0005971056091262878,0.5892992389522368,0.25465506675535954,0.15404591427868072,13.769053968889303,0.8255058374929944,High
Udham Singh Nagar,UTTARAKHAND,0.9200449939041644,0.6698105769778919,0.22576660104724236,0.003677598789982667,0.09871296171634215,0.0003062644111050869,0.6323080449899388,0.23795835046594643,0.12870564775832646,14.315620776282152,0.7340060234022397,Medium
Hardwar,UTTARAKHAND,0.8804649381524826,0.642679253626968,0.3428435555659001,0.0025803762334547526,0.009185250700637212,0.00037504853413682234,0.63854525603278,0.2303110099226522,0.13025081172351993,14.45231117151802,0.6926770847990554,Medium
Panchkula,HARYANA,0.8729807560756676,0.8742350252007418,0.04178031794446038,0.004601874600253343,0.07295833014129875,0.0017958535025378902,0.5506535802156806,0.27984671107603337,0.166768514839843,13.238000111402286,0.7875940017067735,Medium
Ambala,HARYANA,0.8846573342709156,0.8464536712899366,0.019624230070456862,0.0032835556343333186,0.12248149953471883,0.0003376611866885275,0.5475774360792307,0.27307661629813446,0.17874329773563166,13.936267832849497,0.8032250631453006,High
Yamunanagar,HARYANA,0.8774875602658345,0.8111719190746208,0.11412323289724552,0.003002787832367681,0.0695557998855218,0.00013259704909796946,0.5722369781050152,0.2616592749988676,0.16585831881766258,14.009600923191545,0.736924160253005,Medium
Kurukshetra,HARYANA,0.8878675319388778,0.8346766460548072,0.016555141475449772,0.0020141916021790174,0.1455390787379944,0.00022184096905111155,0.5722605491082304,0.2600204218088332,0.1660863210163219,13.779526840084268,0.7235923724025688,Medium
Kaithal,HARYANA,0.8814331973737441,0.9071175384248779,0.007662635529608007,0.0016466475038722744,0.08150207017752889,0.0002466713332539021,0.5866067705230549,0.24742810228762063,0.16412486595972833,13.88718449883723,0.6557129080781604,Medium
Karnal,HARYANA,0.8870519686302826,0.8908394471887779,0.02102537393943098,0.0013611687583536833,0.08384042239411582,0.0003534122886501511,0.5878946990813938,0.2527090513404423,0.15590264952927077,14.224519379695803,0.7148653711759063,Medium
Panipat,HARYANA,0.86352934265224,0.8992058481695849,0.0718594169583313,0.001875668326092529,0.020792459498090735,0.0002397470792749849,0.6131178983223512,0.24784704634087057,0.13874138590403315,14.002353544339229,0.7542700282138345,Medium
Sonipat,HARYANA,0.8558848789003953,0.9587227870877331,0.03110342682522288,0.0009689648489897594,0.0030924116604057516,0.0002317239781213944,0.5897933863493887,0.24842465625885776,0.16090885454561754,14.18707549370615,0.7621980950357965,Medium
Jind,HARYANA,0.8711651795356561,0.9569142046783276,0.017251407635711674,0.0006663408667078414,0.021813856292236568,0.000128920842602642,0.5877029004191426,0.2516235031690542,0.1600102537042256,14.10380719153468,0.6854751182773777,Medium
Fatehabad,HARYANA,0.9016694928940568,0.8272122087746322,0.008874630975646782,0.0010573124942277745,0.16026245978019366,0.00018152654268368417,0.5899559559283278,0.2515989728357737,0.15654700422818843,13.755773292330865,0.6342569248129799,Medium
Sirsa,HARYANA,0.8974848443117457,0.725959686192517,0.00735336696034324,0.0016877845627163294,0.26170852284878887,0.0002856725929574757,0.5792421028900029,0.2581430200534439,0.16073715882392453,14.07416796050044,0.6816271602059623,Medium
Hisar,HARYANA,0.87205038419343,0.9754176053983787,0.012414481994987186,0.0011152964194110892,0.007035828825796434,0.00019152133886031042,0.5836412105754184,0.26178558670039126,0.15201805576023364,14.371652891865212,0.7102803952679321,Medium
Bhiwani,HARYANA,0.8858864714678679,0.9856746479691884,0.009492518867260753,0.0005341262630434184,0.0014690001804894017,0.00015540443392099459,0.5903900100645785,0.24825552404638884,0.1599490958704637,14.306814466974462,0.7189480221114812,Medium
Rohtak,HARYANA,0.8667426589196786,0.9836817426244153,0.007712937380560194,0.0006897825488784437,0.003690148171322385,0.00018846517728919227,0.5708054247816631,0.25381924681776546,0.17497578222471835,13.874915612881814,0.7655540310816771,Medium
Jhajjar,HARYANA,0.8621846747508584,0.986736296242194,0.008604921718897544,0.0007658557707858369,0.0010872230424507385,0.00010955702443121644,0.5738440429672216,0.25573218002827613,0.16940228817671027,13.773026766757782,0.7902473380251563,Medium
Mahendragarh,HARYANA,0.8947078585885568,0.9904163160132222,0.006138242770755069,0.0003264330519429816,0.001883768143604515,8.133713918845056e-05,0.5747824502650506,0.24877452043622733,0.17488352521668213,13.734397027164244,0.7336458125471755,Medium
Rewari,HARYANA,0.8980931198414622,0.987561255181422,0.006345437016567222,0.0007786016713834452,0.002003705299822732,0.00022436167991363187,0.5761730117334495,0.2562432524890818,0.16722386852849838,13.710519973873328,0.7702769644975409,Medium
Gurgaon,HARYANA,0.8543535490822711,0.930250417318176,0.04677793390525293,0.006421549465410134,0.009968753961881419,0.0006233360098043359,0.578125,0.2826808995055572,0.13886856590457677,14.230551669448074,0.8258621053966108,High
Mewat,HARYANA,0.9070999121089989,0.20366614857936055,0.7919547437120328,0.001133794134198995,0.0005434867428710972,0.0004737147961511591,0.7261148134105354,0.17159859464610475,0.10161733208600678,13.901012796777513,0.43146512825644495,Low
Faridabad,HARYANA,0.8732163004212771,0.877702401403964,0.08933914560877212,0.00538366709343312,0.01910337049719489,0.00035364332749637654,0.605394276393258,0.26596077984984523,0.1276591629815006,14.408690431116169,0.8084982701868176,High
Palwal,HARYANA,0.8804574235748795,0.7924960775212235,0.2000234006068813,0.0008938264595649022,0.00380835286580711,0.00033086923664151424,0.6561654844884666,0.21486648227499933,0.12842809300398578,13.857332692178048,0.6223055735642193,Medium
North West,NCT OF DELHI,0.8647039504885967,0.878164296893866,0.07967370237265349,0.0038561054592881412,0.025195683677926038,0.0006238139399032802,0.5848675482471266,0.27715388787046985,0.1375768178597302,15.112027903056253,0.8860343073053508,High
North,NCT OF DELHI,0.8694194971810645,0.818086709355412,0.13490424312314045,0.008171373615112085,0.021471252666169657,0.0020541049440414064,0.5705107558971055,0.28885963390984915,0.14022081628148444,13.696703373046025,0.8589188020423929,High
North East,NCT OF DELHI,0.8862141069061994,0.6822451044421366,0.29335205190522584,0.004069817239644115,0.0077729360499352255,0.0010652990867335468,0.6214592634625611,0.25919422704253703,0.11806752604361838,14.622711607250725,0.8849200401137747,High
East,NCT OF DELHI,0.8835768595041322,0.8253753189816456,0.1046055040933784,0.009238621086661214,0.03102180600065756,0.0015462053908336872,0.5551614477115809,0.2908463236816888,0.15334753759625025,14.351621984202383,0.9007263596720617,High
New Delhi,NCT OF DELHI,0.8219188627440918,0.8766091096025465,0.059716627700628154,0.03416805160418016,0.020654347764851696,0.0021971212078533,0.5357313878482296,0.3092377679501986,0.1533266668544548,11.863617547231101,0.9288893270612095,High
Central,NCT OF DELHI,0.8917487760744068,0.6253400192334112,0.33362755873059485,0.006056807253743646,0.02238975133946971,0.0006216513257315565,0.5454904519851628,0.29113374089847505,0.16219260887484543,13.27477712105952,0.850106470669048,High
West,NCT OF DELHI,0.8752160384592698,0.8207214174972662,0.05890392699399939,0.007210085705534233,0.10685255007091339,0.0007836451333985781,0.5501499463480288,0.28802399141568463,0.16079981346650712,14.748950989467131,0.8788401265628176,High
South West,NCT OF DELHI,0.8401872804053783,0.9170438359533842,0.0491465609051714,0.013618217167518987,0.013821448103279694,0.0012141521999094618,0.5656252752994168,0.2979596660732556,0.1346186890470737,14.645353681174296,0.8783963770814817,High
South,NCT OF DELHI,0.861712465620119,0.7890977400950024,0.16322312915159948,0.015329827385704388,0.025447220626890376,0.0014136531366664362,0.5812746231691965,0.287373866597558,0.13016516900695443,14.820518877089803,0.8798332606740512,High
Ganganagar,RAJASTHAN,0.8873694097801292,0.7298229506065506,0.025740820488653077,0.0010547601829808326,0.2411439755267199,0.0004763433084429566,0.5930875374777571,0.2550371527467438,0.1439613075166771,14.493122184308794,0.6393283864048167,Medium
Hanumangarh,RAJASTHAN,0.9058446021409302,0.8075018087645631,0.06686963146281158,0.0008688831639518294,0.122273047942967,0.00013579821174603817,0.5961845773801877,0.25531979633649104,0.13656510538166622,14.389138008186258,0.5923495457239905,Low
Bikaner,RAJASTHAN,0.9051701280060219,0.8770775194093582,0.09972389281101823,0.0008041669469194822,0.008490920020288189,0.00012056158857025377,0.6530914317936561,0.21881759116253943,0.12190045673806028,14.67583943042985,0.5704915147907919,Low
Churu,RAJASTHAN,0.9397543953755114,0.8717028830421657,0.12244679823509828,0.000469712146863985,0.00019710259189908348,9.217733153489476e-05,0.6340589356361976,0.22491514046991806,0.13344924142468892,14.528238772642993,0.5537116820548876,Low
Jhunjhunun,RAJASTHAN,0.9500436172775519,0.8917369545330117,0.10677266973788573,0.00046980760816922433,0.00012868236279535528,2.6204408423781437e-05,0.607745742368551,0.2312183412141532,0.15447779527337982,14.574935059572656,0.6665563897812166,Medium
Alwar,RAJASTHAN,0.894858036973202,0.8271994913693644,0.14896797352551414,0.0007337693672518405,0.017563651634827808,0.001193191730724061,0.6387062252546759,0.22753382456325616,0.13340041407890035,15.116840536480339,0.6230708955660571,Medium
Bharatpur,RAJASTHAN,0.8797765920252323,0.8409173846814275,0.14569022414303215,0.0006184122031248652,0.00920398263737109,0.0003527617833815062,0.6511829487745943,0.2143889137840784,0.12914730531591212,14.751000990312717,0.5664742107200342,Low
Dhaulpur,RAJASTHAN,0.845821980365549,0.9345255263916931,0.05988979839471669,0.0005702369467126835,0.0011238972379976726,7.625261496739371e-05,0.6760382788127136,0.2058953217363052,0.11716794472680014,14.003248254291925,0.5423964539218709,Low
Karauli,RAJASTHAN,0.8608670574078116,0.9401535266977907,0.05592532957357048,0.0004128241561106204,0.00020366906040673465,4.8002808850072145e-05,0.6495280638135625,0.2130556668001602,0.1316936488169365,14.192746958862177,0.5412810441022378,Low
Sawai Madhopur,RAJASTHAN,0.897005955703655,0.8726772695314519,0.11656687015321766,0.000707573128993202,0.0006079887626904551,0.00013252957019237752,0.6302245290520542,0.23154263670949293,0.1371973065798311,14.104855247501956,0.5608613972809724,Low
Dausa,RAJASTHAN,0.9053786079761059,0.9681389419661786,0.027831466909445556,0.0002685986188279678,0.00018110521907307168,5.7513143894826816e-05,0.6406817387814189,0.21947872289004772,0.12855839633775878,14.306792440920086,0.5827360226234681,Low
Jaipur,RAJASTHAN,0.9103833436115308,0.8783313699088675,0.1037478920729265,0.001917847664219102,0.002834514859093734,0.00015393489278434718,0.6174219889655846,0.248481100266247,0.13341884265710943,15.706538876267306,0.6912189802326469,Medium
Sikar,RAJASTHAN,0.9471654339304286,0.8747794913819088,0.12235422340067523,0.00041907375735480046,0.00013296814404483866,6.611056599982146e-05,0.6248057301799963,0.22597189068375134,0.1423902069708923,14.800332081249492,0.6386340436546369,Medium
Nagaur,RAJASTHAN,0.9499465019969641,0.8566091742919568,0.13740094076232645,0.0005780376528648084,0.00011064946702328446,4.927831454862122e-05,0.6313437894056461,0.22799322680147763,0.14011638751861918,15.011776943981163,0.536500568514543,Low
Jodhpur,RAJASTHAN,0.9164776436540245,0.8744927335771521,0.11161908946304275,0.0016367588648731478,0.001118203280840429,0.00013940249487072047,0.6400001084844318,0.22681979244216086,0.13269815698510914,15.120368699256748,0.5682436234885068,Low
Jaisalmer,RAJASTHAN,0.8520989306291262,0.7419479071350417,0.2509691470162811,0.001304635336510832,0.0025719527286134592,0.00014628634208016194,0.6701840073202879,0.2094193477121861,0.11938308959739909,13.41491358125297,0.40642226896087436,Low
Barmer,RAJASTHAN,0.901905886099712,0.8621723044945542,0.12335741781760237,0.0004443589267944592,0.00017282758604797462,6.0297624465626706e-05,0.6648569698100932,0.20264188088645957,0.12538679773910794,14.772464039679923,0.42319446060702426,Low
Jalor,RAJASTHAN,0.9524488754412076,0.9475712653043369,0.043193910528071394,0.00039918413325094464,0.00012631717093283316,7.87431714905973e-05,0.6433404603194567,0.21358975901308558,0.13636731502190044,14.41913284165211,0.43483510414331256,Low
Sirohi,RAJASTHAN,0.9398836832755868,0.9616112765427762,0.02941006189052691,0.001238968452621036,0.0005519392172112403,0.00011000187196168075,0.626518556543857,0.23582953955532227,0.1372620727054478,13.851212587805929,0.443147365841138,Low
Pali,RAJASTHAN,0.9870580112383,0.9180250229071547,0.07041514586225868,0.0006600990492119791,0.0007558011418486602,6.919997467575395e-05,0.5928538511258247,0.22940822242933137,0.1685259865536106,14.52727044245604,0.5175387581205679,Low
Ajmer,RAJASTHAN,0.9508203778458332,0.8523494687679536,0.12162318064057556,0.004105608404321709,0.0026321576181973882,0.00016143693584178717,0.6043536870337879,0.24387855916179774,0.1502253922878827,14.764482590644088,0.5995690369377,Low
Tonk,RAJASTHAN,0.9520062186184999,0.8749062495162968,0.10774867975397621,0.0005304905419305635,0.00026594883932327983,8.583533967576756e-05,0.619276647299775,0.23499605298151163,0.1446487294259023,14.167101500239836,0.534306696704345,Low
Bundi,RAJASTHAN,0.9247799570309793,0.916088309902008,0.05995916846249818,0.0006139133284004227,0.009954937681496004,0.00012962392857721535,0.6182080212007136,0.24092767524885095,0.14038811564614828,13.92068735674719,0.5016482042585061,Low
Bhilwara,RAJASTHAN,0.973008906102548,0.9237358331226233,0.05913458165024789,0.0008212502018872147,0.0006095021720780744,7.598017540210328e-05,0.597650095099777,0.24474584631327997,0.1515547080098467,14.69452466971109,0.5098838582816108,Low
Rajsamand,RAJASTHAN,0.9895396661844466,0.9559734289471614,0.029117315711522682,0.0006562354908408028,0.0002247974013420405,8.646053897770788e-05,0.5941265626661664,0.2378520781222846,0.16744639662734728,13.960993495498466,0.5292076669747544,Low
Dungarpur,RAJASTHAN,0.9935221928066478,0.9650808900206834,0.02064164683785699,0.0005977449890245378,0.00017284192453721574,0.00016275947893921148,0.6254414670822555,0.22879949760613935,0.13821376513087014,14.143772755688302,0.44938108187521963,Low
Banswara,RAJASTHAN,0.9801455019752048,0.9464524043316078,0.027167959676993134,0.012378406495742662,0.00023755413814301649,7.677393691741517e-05,0.641467939927176,0.2259902029780499,0.12047610967546321,14.401899579951737,0.42090532048946167,Low
Chittaurgarh,RAJASTHAN,0.971903964779084,0.9150606926722,0.06336371960024295,0.0008249489425242401,0.000981002863362813,0.00016317671390589367,0.5698512890312872,0.25791180428118715,0.16770745782335214,14.250106545052672,0.5366655486039973,Low
Kota,RAJASTHAN,0.9105841292411285,0.8515095227404826,0.125059584400727,0.002903618323599933,0.00566782196334829,0.0001435151157295642,0.6035189906376889,0.2541734708208142,0.14115531718378238,14.483860307940635,0.6985454743020809,Medium
Baran,RAJASTHAN,0.9288029718666446,0.9268815093784118,0.06541294045004928,0.0011711258592277275,0.0025074524332347856,6.869732693793932e-05,0.6233497307310132,0.2341793736275869,0.1415655630113964,14.016617885361553,0.5535965913040634,Low
Jhalawar,RAJASTHAN,0.9460009956656825,0.9210717092484103,0.06814685262651395,0.0005966853491069916,0.0005803863431337602,3.259801194646273e-05,0.6027414928046975,0.24527169379978725,0.15142060010105385,14.159901359829783,0.5062960225464859,Low
Udaipur,RAJASTHAN,0.9583980352322982,0.9353269760984481,0.03399371663592338,0.0024136200389777147,0.0013942028796579348,6.811323091362981e-05,0.6115316677638655,0.24093409637533322,0.14699226311912972,14.936673655001622,0.5018051635695244,Low
Pratapgarh,RAJASTHAN,0.9825468767133302,0.9532694665425282,0.0294947963237802,0.00041251463389902377,8.296383698527853e-05,3.687281643790157e-05,0.6291274508900176,0.23598717747808373,0.1332122675860289,13.673773015375506,0.43697398622800304,Low
Saharanpur,UTTAR PRADESH,0.8899572870924581,0.5674192861606135,0.41947252207056235,0.0018817891392235479,0.005373614333330833,0.0005587958857390789,0.6429438532741054,0.22205746510338445,0.12516277778963772,15.058622245172408,0.6308782471175999,Medium
Muzaffarnagar,UTTAR PRADESH,0.8890525085322831,0.5750952332224452,0.41304405538103905,0.0015675108458718112,0.004489186950586845,0.00036587320128432115,0.6448049384193891,0.2200116712585845,0.13135789156638136,15.237054536710502,0.6545111972645428,Medium
Bijnor,UTTAR PRADESH,0.9168666703101943,0.5517891293728292,0.4304462498163718,0.0016791968312491361,0.013746387513770419,0.00047139160722000327,0.6529360284116628,0.21351242955940364,0.12224303115665,15.119160538325625,0.644641599820567,Medium
Moradabad,UTTAR PRADESH,0.9063729183528512,0.5214295623266191,0.4711628610693281,0.0027571214285983716,0.0015831916389040584,0.00026403990271596473,0.6639283353792933,0.20714265656832787,0.11013691097622258,15.378277529089061,0.5605009717087531,Low
Rampur,UTTAR PRADESH,0.90852193295307,0.4597488075916841,0.5057485190419292,0.003939089458558219,0.027962783075229716,0.000164396299542045,0.6747624708935067,0.21027485434445048,0.11084463308158723,14.663873565166861,0.47110071456735303,Low
Jyotiba Phule Nagar,UTTAR PRADESH,0.9100346774972001,0.5844080683787436,0.4077597201640455,0.0032343941298354924,0.0028773717939312724,0.00010270505553409074,0.6669215273600291,0.2126239185402188,0.1172951509628463,14.425396774481193,0.717308410239857,Medium
Meerut,UTTAR PRADESH,0.8861849668874535,0.6339872735313787,0.3442944470304955,0.003072867497616655,0.007234102731111898,0.0005386665288299844,0.6287202473858702,0.22663922322834612,0.13120435672326972,15.052054128864068,0.7124269932621674,Medium
Baghpat,UTTAR PRADESH,0.8613110117559672,0.7040983908497614,0.2797924558419951,0.001412073845322659,0.00037066938439719795,0.00012355646146573266,0.6270989249820421,0.21739490793892474,0.14930225133686556,14.080217460925622,0.7109085774276926,Medium
Ghaziabad,UTTAR PRADESH,0.8810595644386086,0.7293220652142569,0.253495512795182,0.004063956152164464,0.004913016685374479,0.0007448236677492634,0.6175327262105521,0.24347659850330386,0.11960817191393196,15.359160315460285,0.8109489292759275,High
Gautam Buddha Nagar,UTTAR PRADESH,0.8513694459983779,0.8458299329840454,0.13075543878916215,0.0044693483161065825,0.005619146722164412,0.0005430446297740145,0.6162482593751043,0.24450174896776014,0.11459273169651389,14.315143375323926,0.7923178904384706,Medium
Bulandshahr,UTTAR PRADESH,0.896302418087424,0.7736675343960041,0.22216890800706796,0.0011682767146847068,0.0007901871614733889,0.000191188141419782,0.6419389049577743,0.21546503443244128,0.135120004138123,15.068036927043636,0.6612574807004288,Medium
Aligarh,UTTAR PRADESH,0.8821191231949246,0.7904811495393573,0.1985043641764898,0.0020781792808655898,0.0015991228913012885,0.0007027974987812642,0.6473491714093703,0.2143254736329813,0.12865576504897128,15.116761604189232,0.6319483250582694,Medium
Mahamaya Nagar,UTTAR PRADESH,0.8713759991006151,0.8929621373444758,0.10190271922940254,0.0008627807872139722,0.00033488676481490477,0.00027097707687312906,0.6462272833014211,0.21674139839509993,0.13426338971872068,14.263210422174929,0.7246681169905184,Medium
Mathura,UTTAR PRADESH,0.8631683276949803,0.9071884873648703,0.08516581448375932,0.0012480448997795213,0.001127519645223902,0.0003466573282495493,0.6284139661681292,0.2103255987788868,0.12871233487647535,14.750499385795766,0.7285790896927744,Medium
Agra,UTTAR PRADESH,0.868450239814491,0.8877343765735335,0.09308257428435839,0.0022802586314782055,0.002728570694693601,0.0009163127430384333,0.6499287023142272,0.224326892590902,0.12398691318021625,15.301378271368586,0.7820216678883416,Medium
Firozabad,UTTAR PRADESH,0.8754277254689402,0.8569300716208276,0.1260177506929111,0.001348995018725812,0.0007221326450389808,0.0013590024001703656,0.6489402583345476,0.21765254051388305,0.1251679238606396,14.731063817972888,0.7309555528157569,Medium
Mainpuri,UTTAR PRADESH,0.8809867754135641,0.9347722192162926,0.05390497016637152,0.0009253268212588619,0.00025421066518100603,0.004717079585063973,0.6388233738946519,0.2153142926869211,0.14216423721547805,14.440662583438405,0.7219775556065761,Medium
Budaun,UTTAR PRADESH,0.8711112488876941,0.7788669207386629,0.21470323985251077,0.0017165069301251312,0.0003082650895082316,0.0005320628284992298,0.6616294974111164,0.2032670124305521,0.11521075011352847,15.11893866645667,0.4713742593489876,Low
Bareilly,UTTAR PRADESH,0.8867646591012718,0.6363623079881817,0.3454159162963241,0.003332015244273225,0.006336493974519592,0.000982609542080574,0.6505691199833467,0.21406388288355324,0.11557992509147755,15.308046046889274,0.6078268413138418,Medium
Pilibhit,UTTAR PRADESH,0.8945925474019638,0.7134426419997568,0.24110502819537302,0.0017282067467024977,0.041746286448052616,0.000177251974020769,0.6501582712418027,0.22140396364955905,0.12618174137262944,14.524042779501096,0.5185447415986257,Low
Shahjahanpur,UTTAR PRADESH,0.8715963553354917,0.8024495283279307,0.17547790847812333,0.0015399772096677308,0.01699296666132276,0.0007689907794280332,0.6523240351527239,0.21693954974126387,0.12264704454093046,14.916300141271856,0.5594218333511833,Low
Kheri,UTTAR PRADESH,0.8939655338884422,0.7655001202364542,0.20083342389405465,0.0018655923056627019,0.02347234424778607,0.00458912828695008,0.6422384819818151,0.22296861940449755,0.12703335759614626,15.2071018654609,0.5440270583001325,Low
Sitapur,UTTAR PRADESH,0.8877867891737508,0.7929206831769549,0.19931458396892768,0.0014672193884378028,0.0025894337010413933,0.0005938904440507477,0.6383559560320358,0.22323567927864277,0.13120406994481704,15.316024502066814,0.5223684609606797,Low
Hardoi,UTTAR PRADESH,0.8676492464778899,0.8571375168128771,0.13590033338667845,0.0014224824052706613,0.0013897423430401102,0.0016299175756716905,0.6348552168479383,0.2211923490872486,0.13682120871911838,15.224751129552914,0.6380014390967652,Medium
Unnao,UTTAR PRADESH,0.9068718418096703,0.8789232416892857,0.11692731263714999,0.0011497998788431354,0.00038734164916819666,0.00029597534654048253,0.6092285756475989,0.22740268443205067,0.14588431803580465,14.949608387578865,0.6364319271180012,Medium
Lucknow,UTTAR PRADESH,0.9168444369457034,0.7707868992326091,0.21461977525132694,0.00446486346576938,0.005203451625090036,0.0008446921220313222,0.5835258237872448,0.253099564734093,0.1492989512919628,15.339355505168818,0.7501262571794473,Medium
Rae Bareli,UTTAR PRADESH,0.9432110614182142,0.873864760528301,0.12134366193626363,0.00106707885548305,0.0007117774203882534,0.0002120063108582174,0.6213391105542438,0.22803392923158872,0.148751790822006,15.04091994806652,0.6221689302695974,Medium
Farrukhabad,UTTAR PRADESH,0.8735132771505804,0.8467401936342168,0.14685201177167034,0.0016640108974943825,0.0016762111686586703,0.0016767416152310307,0.649576385367313,0.21809469956567035,0.1309115618256698,14.449547126266685,0.6228737049146936,Medium
Kannauj,UTTAR PRADESH,0.878726570013246,0.8304809322136211,0.165377492430352,0.0007623975622594493,0.0003042346566736045,0.001227200509955234,0.6458442994634847,0.2179310111697581,0.13493471027685353,14.32028812907602,0.6722028520791783,Medium
Etawah,UTTAR PRADESH,0.8700700828509818,0.921660629279117,0.07204468298973961,0.0008610389364082918,0.0006606356009887408,0.0010955803794387442,0.6193114217257446,0.22886819529526303,0.15032526030307053,14.274080951146194,0.7485741018200669,Medium
